tick,cell_id,cx,cy,y_min,y_max,auxin
128,1396,56.5,237.14283320066232,235.06507581837556,239.2205905829491,86.5141
128,1397,56.5,232.98731843608874,230.90956105380195,235.06507581837556,86.5007
128,1410,85.5,237.14283320066232,235.06507581837556,239.2205905829491,86.5141
128,1411,85.5,232.98731843608874,230.90956105380195,235.06507581837556,86.5007
128,1424,56.5,245.45386272980963,243.3761053475228,247.53162011209645,86.444
128,1425,56.5,241.29834796523596,239.2205905829491,243.3761053475228,86.4609
128,1438,85.5,245.45386272980963,243.3761053475228,247.53162011209645,86.444
128,1439,85.5,241.29834796523596,239.2205905829491,243.3761053475228,86.4609
128,1452,56.5,253.76489225895727,251.68713487667037,255.84264964124418,86.3605
128,1453,56.5,249.6093774943834,247.53162011209645,251.68713487667037,86.4315
128,1466,85.5,253.76489225895727,251.68713487667037,255.84264964124418,86.3605
128,1467,85.5,249.6093774943834,247.53162011209645,251.68713487667037,86.4315
128,1480,56.5,262.0759217881048,259.9981644058179,264.15367917039174,85.8992
128,1481,56.5,257.920407023531,255.84264964124418,259.9981644058179,86.2789
128,1494,85.5,262.0759217881048,259.9981644058179,264.15367917039174,85.8992
128,1495,85.5,257.920407023531,255.84264964124418,259.9981644058179,86.2789
128,1508,56.5,270.38695131725217,268.3091939349653,272.464708699539,85.3001
128,1509,56.5,266.23143655267853,264.15367917039174,268.3091939349653,85.5425
128,1522,85.5,270.38695131725217,268.3091939349653,272.464708699539,85.3001
128,1523,85.5,266.23143655267853,264.15367917039174,268.3091939349653,85.5425
129,413,56.5,277.4301794641145,273.25813498525497,281.602223942974,86.6579
129,420,85.5,277.4301794641145,273.25813498525497,281.602223942974,86.6579
129,427,56.5,285.77426842183337,281.602223942974,289.94631290069276,89.8034
129,434,85.5,285.77426842183337,281.602223942974,289.94631290069276,89.8034
129,441,56.5,294.11835737955244,289.94631290069276,298.2904018584121,89.3773
129,448,85.5,294.11835737955244,289.94631290069276,298.2904018584121,89.3773
129,455,56.5,302.46244633727144,298.2904018584121,306.63449081613084,89.158
129,462,85.5,302.46244633727144,298.2904018584121,306.63449081613084,89.158
129,469,56.5,310.8065352949903,306.63449081613084,314.97857977384973,89.3833
129,476,85.5,310.8065352949903,306.63449081613084,314.97857977384973,89.3833
129,483,56.5,319.15062425270924,314.97857977384973,323.3226687315687,89.8199
129,490,85.5,319.15062425270924,314.97857977384973,323.3226687315687,89.8199
129,497,56.5,327.49471321042813,323.3226687315687,331.66675768928764,90.2926
129,504,85.5,327.49471321042813,323.3226687315687,331.66675768928764,90.2926
129,511,56.5,335.83880216814714,331.66675768928764,340.01084664700664,90.5793
129,518,85.5,335.83880216814714,331.66675768928764,340.01084664700664,90.5793
129,525,56.5,344.18289112586604,340.01084664700664,348.3549356047255,90.0425
129,532,85.5,344.18289112586604,340.01084664700664,348.3549356047255,90.0425
129,539,56.5,352.52698008358504,348.3549356047255,356.69902456244455,82.1449
129,546,85.5,352.52698008358504,348.3549356047255,356.69902456244455,82.1449
129,553,56.5,360.87106904130405,356.69902456244455,365.0431135201635,63.1085
129,560,85.5,360.87106904130405,356.69902456244455,365.0431135201635,63.1085
129,567,56.5,369.2151579990229,365.0431135201635,373.3872024778823,66.8001
129,574,85.5,369.2151579990229,365.0431135201635,373.3872024778823,66.8001
129,581,56.5,377.55924695674196,373.3872024778823,381.73129143560163,67.0853
129,588,85.5,377.55924695674196,373.3872024778823,381.73129143560163,67.0853
129,595,56.5,385.90333591446097,381.73129143560163,390.07538039332036,67.8295
129,602,85.5,385.90333591446097,381.73129143560163,390.07538039332036,67.8295
129,609,56.5,394.2474248721797,390.07538039332036,398.419469351039,71.1745
129,616,85.5,394.2474248721797,390.07538039332036,398.419469351039,71.1745
129,623,56.5,402.5915138298986,398.419469351039,406.76355830875815,86.2288
129,630,85.5,402.5915138298986,398.419469351039,406.76355830875815,86.2288
129,637,56.5,417.5304472339824,406.76355830875815,428.2973361592067,47.56
129,644,85.5,417.5304472339824,406.76355830875815,428.2973361592067,47.56
129,651,56.5,439.2222634543866,428.2973361592067,450.1471907495666,69.7625
129,658,85.5,439.2222634543866,428.2973361592067,450.1471907495666,69.7625
129,665,56.5,461.8674743120798,450.1471907495666,473.5877578745931,70.8881
129,672,85.5,461.8674743120798,450.1471907495666,473.5877578745931,70.8881
129,679,56.5,486.60393145885996,473.5877578745931,499.6201050431269,70.8005
129,686,85.5,486.60393145885996,473.5877578745931,499.6201050431269,70.8005
129,693,56.5,514.2464939191977,499.6201050431269,528.8728827952687,70.8454
129,700,85.5,514.2464939191977,499.6201050431269,528.8728827952687,70.8454
129,707,56.5,545.2793402010778,528.8728827952687,561.685797606887,71.3329
129,714,85.5,545.2793402010778,528.8728827952687,561.685797606887,71.3329
129,721,56.5,579.8382429381827,561.685797606887,597.9906882694784,73.6146
129,728,85.5,579.8382429381827,561.685797606887,597.9906882694784,73.6146
129,735,56.5,619.1594704543352,597.9906882694784,640.3282526391921,75.184
129,742,85.5,619.1594704543352,597.9906882694784,640.3282526391921,75.184
129,749,56.5,668.7253994725372,640.3282526391921,697.1225463058823,61.2615
129,756,85.5,668.7253994725372,640.3282526391921,697.1225463058823,61.2615
129,763,56.5,725.5196931392263,697.1225463058823,753.9168399725703,55.7843
129,770,85.5,725.5196931392263,697.1225463058823,753.9168399725703,55.7843
129,777,56.5,782.313986805915,753.9168399725703,810.7111336392595,56.5872
129,784,85.5,782.313986805915,753.9168399725703,810.7111336392595,56.5872
129,791,56.5,839.1082804726044,810.7111336392595,867.5054273059493,56.7135
129,798,85.5,839.1082804726044,810.7111336392595,867.5054273059493,56.7135
129,805,56.5,895.9025741392941,867.5054273059493,924.2997209726387,62.1939
129,812,85.5,895.9025741392941,867.5054273059493,924.2997209726387,62.1939
129,819,56.5,1140.2997209726386,924.2997209726387,1200.0,48.6823
129,826,85.5,1140.2997209726386,924.2997209726387,1200.0,48.6823
129,864,56.5,79.25806671828923,77.17204447885949,81.34408895771898,334.567
129,878,85.5,79.25806671828923,77.17204447885949,81.34408895771898,334.567
129,892,56.5,87.60215567600818,85.51613343657841,89.68817791543795,259.919
129,893,56.5,83.4301111971487,81.34408895771898,85.51613343657841,287.211
129,906,85.5,87.60215567600818,85.51613343657841,89.68817791543795,259.919
129,907,85.5,83.4301111971487,81.34408895771898,85.51613343657841,287.211
129,920,56.5,95.94624463372712,93.86022239429741,98.03226687315683,217.79
129,921,56.5,91.77420015486769,89.68817791543795,93.86022239429741,237.488
129,934,85.5,95.94624463372712,93.86022239429741,98.03226687315683,217.79
129,935,85.5,91.77420015486769,89.68817791543795,93.86022239429741,237.488
129,948,56.5,104.29033359144614,102.20431135201638,106.37635583087591,176.309
129,949,56.5,100.11828911258661,98.03226687315683,102.20431135201638,196.562
129,962,85.5,104.29033359144614,102.20431135201638,106.37635583087591,176.309
129,963,85.5,100.11828911258661,98.03226687315683,102.20431135201638,196.562
129,976,56.5,112.63442254916507,110.54840030973533,114.72044478859479,135.293
129,977,56.5,108.46237807030562,106.37635583087591,110.54840030973533,153.738
129,990,85.5,112.63442254916507,110.54840030973533,114.72044478859479,135.293
129,991,85.5,108.46237807030562,106.37635583087591,110.54840030973533,153.738
129,1004,56.5,120.978511506884,118.89248926745427,123.06453374631374,104.985
129,1005,56.5,116.80646702802453,114.72044478859479,118.89248926745427,115.964
129,1018,85.5,120.978511506884,118.89248926745427,123.06453374631374,104.985
129,1019,85.5,116.80646702802453,114.72044478859479,118.89248926745427,115.964
129,1032,56.5,129.322600464603,127.23657822517325,131.40862270403275,91.8022
129,1033,56.5,125.1505559857435,123.06453374631374,127.23657822517325,95.4537
129,1046,85.5,129.322600464603,127.23657822517325,131.40862270403275,91.8022
129,1047,85.5,125.1505559857435,123.06453374631374,127.23657822517325,95.4537
129,1060,56.5,137.66668942232198,135.58066718289223,139.75271166175173,88.2364
129,1061,56.5,133.4946449434625,131.40862270403275,135.58066718289223,88.9533
129,1074,85.5,137.66668942232198,135.58066718289223,139.75271166175173,88.2364
129,1075,85.5,133.4946449434625,131.40862270403275,135.58066718289223,88.9533
129,1088,56.5,146.0107783800409,143.92475614061118,148.09680061947066,87.4048
129,1089,56.5,141.83873390118146,139.75271166175173,143.92475614061118,87.484
129,1102,85.5,146.0107783800409,143.92475614061118,148.09680061947066,87.4048
129,1103,85.5,141.83873390118146,139.75271166175173,143.92475614061118,87.484
129,1116,56.5,154.35486733775986,152.2688450983301,156.4408895771896,87.1596
129,1117,56.5,150.18282285890038,148.09680061947066,152.2688450983301,87.2614
129,1130,85.5,154.35486733775986,152.2688450983301,156.4408895771896,87.1596
129,1131,85.5,150.18282285890038,148.09680061947066,152.2688450983301,87.2614
129,1144,56.5,162.6989562954788,160.61293405604908,164.7849785349085,87.1271
129,1145,56.5,158.52691181661936,156.4408895771896,160.61293405604908,87.1351
129,1158,85.5,162.6989562954788,160.61293405604908,164.7849785349085,87.1271
129,1159,85.5,158.52691181661936,156.4408895771896,160.61293405604908,87.1351
129,1172,56.5,171.0430452531977,168.95702301376798,173.12906749262746,87.0762
129,1173,56.5,166.87100077433826,164.7849785349085,168.95702301376798,87.0731
129,1186,85.5,171.0430452531977,168.95702301376798,173.12906749262746,87.0762
129,1187,85.5,166.87100077433826,164.7849785349085,168.95702301376798,87.0731
129,1200,56.5,179.3871342109167,177.30111197148693,181.47315645034647,87.003
129,1201,56.5,175.2150897320572,173.12906749262746,177.30111197148693,87.0591
129,1214,85.5,179.3871342109167,177.30111197148693,181.47315645034647,87.003
129,1215,85.5,175.2150897320572,173.12906749262746,177.30111197148693,87.0591
129,1228,56.5,187.73122316863567,185.64520092920594,189.8172454080654,86.8567
129,1229,56.5,183.55917868977622,181.47315645034647,185.64520092920594,86.9164
129,1242,85.5,187.73122316863567,185.64520092920594,189.8172454080654,86.8567
129,1243,85.5,183.55917868977622,181.47315645034647,185.64520092920594,86.9164
129,1256,56.5,196.07531212635456,193.9892898869248,198.16133436578428,86.7375
129,1257,56.5,191.9032676474951,189.8172454080654,193.9892898869248,86.7799
129,1270,85.5,196.07531212635456,193.9892898869248,198.16133436578428,86.7375
129,1271,85.5,191.9032676474951,189.8172454080654,193.9892898869248,86.7799
129,1284,56.5,204.41940108407357,202.33337884464385,206.5054233235033,86.6689
129,1285,56.5,200.24735660521407,198.16133436578428,202.33337884464385,86.6899
129,1298,85.5,204.41940108407357,202.33337884464385,206.5054233235033,86.6689
129,1299,85.5,200.24735660521407,198.16133436578428,202.33337884464385,86.6899
129,1312,56.5,212.7634900417925,210.6774678023628,214.8495122812222,86.6594
129,1313,56.5,208.59144556293305,206.5054233235033,210.6774678023628,86.6625
129,1326,85.5,212.7634900417925,210.6774678023628,214.8495122812222,86.6594
129,1327,85.5,208.59144556293305,206.5054233235033,210.6774678023628,86.6625
129,1340,56.5,221.10757899951156,219.02155676008178,223.19360123894134,86.653
129,1341,56.5,216.93553452065197,214.8495122812222,219.02155676008178,86.6546
129,1354,85.5,221.10757899951156,219.02155676008178,223.19360123894134,86.653
129,1355,85.5,216.93553452065197,214.8495122812222,219.02155676008178,86.6546
129,1368,56.5,229.45166795723063,227.36564571780087,231.53769019666038,86.6524
129,1369,56.5,225.2796234783711,223.19360123894134,227.36564571780087,86.6522
129,1382,85.5,229.45166795723063,227.36564571780087,231.53769019666038,86.6524
129,1383,85.5,225.2796234783711,223.19360123894134,227.36564571780087,86.6522
129,1396,56.5,237.79575691494938,235.70973467551974,239.88177915437902,86.6701
129,1397,56.5,233.62371243609005,231.53769019666038,235.70973467551974,86.655
129,1410,85.5,237.79575691494938,235.70973467551974,239.88177915437902,86.6701
129,1411,85.5,233.62371243609005,231.53769019666038,235.70973467551974,86.655
129,1424,56.5,246.1398458726682,244.0538236332385,248.22586811209788,86.6045
129,1425,56.5,241.96780139380877,239.88177915437902,244.0538236332385,86.6026
129,1438,85.5,246.1398458726682,244.0538236332385,248.22586811209788,86.6045
129,1439,85.5,241.96780139380877,239.88177915437902,244.0538236332385,86.6026
129,1452,56.5,254.48393483038734,252.39791259095756,256.5699570698171,86.522
129,1453,56.5,250.31189035152772,248.22586811209788,252.39791259095756,86.5728
129,1466,85.5,254.48393483038734,252.39791259095756,256.5699570698171,86.522
129,1467,85.5,250.31189035152772,248.22586811209788,252.39791259095756,86.5728
129,1480,56.5,262.82802378810635,260.7420015486765,264.9140460275362,86.0569
129,1481,56.5,258.65597930924685,256.5699570698171,260.7420015486765,86.4364
129,1494,85.5,262.82802378810635,260.7420015486765,264.9140460275362,86.0569
129,1495,85.5,258.65597930924685,256.5699570698171,260.7420015486765,86.4364
129,1508,56.5,271.17211274582525,269.0860905063955,273.25813498525497,85.775
129,1509,56.5,267.00006826696585,264.9140460275362,269.0860905063955,85.79
129,1522,85.5,271.17211274582525,269.0860905063955,273.25813498525497,85.775
129,1523,85.5,267.00006826696585,264.9140460275362,269.0860905063955,85.79
130,413,56.5,278.2433572890939,274.0547173444185,282.4319972337693,86.4845
130,420,85.5,278.2433572890939,274.0547173444185,282.4319972337693,86.4845
130,427,56.5,286.62063717844467,282.4319972337693,290.80927712311995,89.8884
130,434,85.5,286.62063717844467,282.4319972337693,290.80927712311995,89.8884
130,441,56.5,294.9979170677956,290.80927712311995,299.18655701247116,89.5609
130,448,85.5,294.9979170677956,290.80927712311995,299.18655701247116,89.5609
130,455,56.5,303.3751969571464,299.18655701247116,307.5638369018217,89.3712
130,462,85.5,303.3751969571464,299.18655701247116,307.5638369018217,89.3712
130,469,56.5,311.752476846497,307.5638369018217,315.94111679117236,89.6082
130,476,85.5,311.752476846497,307.5638369018217,315.94111679117236,89.6082
130,483,56.5,320.12975673584776,315.94111679117236,324.3183966805231,90.0528
130,490,85.5,320.12975673584776,315.94111679117236,324.3183966805231,90.0528
130,497,56.5,328.5070366251985,324.3183966805231,332.6956765698739,90.5331
130,504,85.5,328.5070366251985,324.3183966805231,332.6956765698739,90.5331
130,511,56.5,336.88431651454937,332.6956765698739,341.07295645922477,90.8201
130,518,85.5,336.88431651454937,332.6956765698739,341.07295645922477,90.8201
130,525,56.5,345.26159640390006,341.07295645922477,349.45023634857534,90.2742
130,532,85.5,345.26159640390006,341.07295645922477,349.45023634857534,90.2742
130,539,56.5,353.6388762932508,349.45023634857534,357.82751623792626,82.4309
130,546,85.5,353.6388762932508,349.45023634857534,357.82751623792626,82.4309
130,553,56.5,362.01615618260166,357.82751623792626,366.20479612727706,63.4709
130,560,85.5,362.01615618260166,357.82751623792626,366.20479612727706,63.4709
130,567,56.5,370.39343607195235,366.20479612727706,374.58207601662764,67.1342
130,574,85.5,370.39343607195235,366.20479612727706,374.58207601662764,67.1342
130,581,56.5,378.7707159613032,374.58207601662764,382.9593559059788,67.4272
130,588,85.5,378.7707159613032,374.58207601662764,382.9593559059788,67.4272
130,595,56.5,387.14799585065407,382.9593559059788,391.33663579532936,68.1987
130,602,85.5,387.14799585065407,382.9593559059788,391.33663579532936,68.1987
130,609,56.5,395.5252757400046,391.33663579532936,399.7139156846798,71.6271
130,616,85.5,395.5252757400046,391.33663579532936,399.7139156846798,71.6271
130,623,56.5,403.9025556293553,399.7139156846798,408.09119557403073,86.8108
130,630,85.5,403.9025556293553,399.7139156846798,408.09119557403073,86.8108
130,637,56.5,418.8607642582764,408.09119557403073,429.6303329425221,47.6652
130,644,85.5,418.8607642582764,408.09119557403073,429.6303329425221,47.6652
130,651,56.5,440.5579793307178,429.6303329425221,451.4856257189134,70.1868
130,658,85.5,440.5579793307178,429.6303329425221,451.4856257189134,70.1868
130,665,56.5,463.20882632978,451.4856257189134,474.93202694064655,71.3581
130,672,85.5,463.20882632978,451.4856257189134,474.93202694064655,71.3581
130,679,56.5,487.95144010589445,474.93202694064655,500.9708532711423,71.276
130,686,85.5,487.95144010589445,474.93202694064655,500.9708532711423,71.276
130,693,56.5,515.6008824928889,500.9708532711423,530.2309117146356,71.3242
130,700,85.5,515.6008824928889,500.9708532711423,530.2309117146356,71.3242
130,707,56.5,546.6414525053991,530.2309117146356,563.0519932961627,71.8387
130,714,85.5,546.6414525053991,530.2309117146356,563.0519932961627,71.8387
130,721,56.5,581.2089565694075,563.0519932961627,599.3659198426523,74.1819
130,728,85.5,581.2089565694075,563.0519932961627,599.3659198426523,74.1819
130,735,56.5,620.5399707021863,599.3659198426523,641.7140215617203,75.7831
130,742,85.5,620.5399707021863,599.3659198426523,641.7140215617203,75.7831
130,749,56.5,670.1182361293884,641.7140215617203,698.5224506970565,61.7026
130,756,85.5,670.1182361293884,641.7140215617203,698.5224506970565,61.7026
130,763,56.5,726.9266652647234,698.5224506970565,755.3308798323903,56.2354
130,770,85.5,726.9266652647234,698.5224506970565,755.3308798323903,56.2354
130,777,56.5,783.735094400058,755.3308798323903,812.1393089677256,57.0233
130,784,85.5,783.735094400058,755.3308798323903,812.1393089677256,57.0233
130,791,56.5,840.5435235353934,812.1393089677256,868.9477381030613,57.1535
130,798,85.5,840.5435235353934,812.1393089677256,868.9477381030613,57.1535
130,805,56.5,897.3519526707289,868.9477381030613,925.7561672383965,62.7872
130,812,85.5,897.3519526707289,868.9477381030613,925.7561672383965,62.7872
130,819,56.5,1141.7561672383965,925.7561672383965,1200.0,48.8576
130,826,85.5,1141.7561672383965,925.7561672383965,1200.0,48.8576
130,864,56.5,79.2829599170131,77.1886399446754,81.3772798893508,335.518
130,878,85.5,79.2829599170131,77.1886399446754,81.3772798893508,335.518
130,892,56.5,87.66023980636385,85.56591983402613,89.75455977870158,259.527
130,893,56.5,83.47159986168847,81.3772798893508,85.56591983402613,287.301
130,906,85.5,87.66023980636385,85.56591983402613,89.75455977870158,259.527
130,907,85.5,83.47159986168847,81.3772798893508,85.56591983402613,287.301
130,920,56.5,96.03751969571462,93.94319972337695,98.13183966805228,217.33
130,921,56.5,91.84887975103926,89.75455977870158,93.94319972337695,237.005
130,934,85.5,96.03751969571462,93.94319972337695,98.13183966805228,217.33
130,935,85.5,91.84887975103926,89.75455977870158,93.94319972337695,237.005
130,948,56.5,104.41479958506545,102.32047961272772,106.50911955740317,176.076
130,949,56.5,100.22615964039,98.13183966805228,102.32047961272772,196.209
130,962,85.5,104.41479958506545,102.32047961272772,106.50911955740317,176.076
130,963,85.5,100.22615964039,98.13183966805228,102.32047961272772,196.209
130,976,56.5,112.79207947441618,110.6977595020785,114.88639944675387,135.341
130,977,56.5,108.60343952974083,106.50911955740317,110.6977595020785,153.689
130,990,85.5,112.79207947441618,110.6977595020785,114.88639944675387,135.341
130,991,85.5,108.60343952974083,106.50911955740317,110.6977595020785,153.689
130,1004,56.5,121.16935936376694,119.07503939142924,123.26367933610464,105.181
130,1005,56.5,116.98071941909156,114.88639944675387,119.07503939142924,116.184
130,1018,85.5,121.16935936376694,119.07503939142924,123.26367933610464,105.181
130,1019,85.5,116.98071941909156,114.88639944675387,119.07503939142924,116.184
130,1032,56.5,129.54663925311775,127.45231928078005,131.64095922545545,91.99
130,1033,56.5,125.35799930844234,123.26367933610464,127.45231928078005,95.6915
130,1046,85.5,129.54663925311775,127.45231928078005,131.64095922545545,91.99
130,1047,85.5,125.35799930844234,123.26367933610464,127.45231928078005,95.6915
130,1060,56.5,137.92391914246855,135.82959917013085,140.01823911480625,88.424
130,1061,56.5,133.73527919779315,131.64095922545545,135.82959917013085,89.1617
130,1074,85.5,137.92391914246855,135.82959917013085,140.01823911480625,88.424
130,1075,85.5,133.73527919779315,131.64095922545545,135.82959917013085,89.1617
130,1088,56.5,146.3011990318193,144.2068790594816,148.395519004157,87.588
130,1089,56.5,142.11255908714392,140.01823911480625,144.2068790594816,87.6613
130,1102,85.5,146.3011990318193,144.2068790594816,148.395519004157,87.588
130,1103,85.5,142.11255908714392,140.01823911480625,144.2068790594816,87.6613
130,1116,56.5,154.67847892117007,152.58415894883237,156.77279889350777,87.3412
130,1117,56.5,150.4898389764947,148.395519004157,152.58415894883237,87.4287
130,1130,85.5,154.67847892117007,152.58415894883237,156.77279889350777,87.3412
130,1131,85.5,150.4898389764947,148.395519004157,152.58415894883237,87.4287
130,1144,56.5,163.0557588105208,160.96143883818314,165.1500787828585,87.2982
130,1145,56.5,158.86711886584544,156.77279889350777,160.96143883818314,87.3098
130,1158,85.5,163.0557588105208,160.96143883818314,165.1500787828585,87.2982
130,1159,85.5,158.86711886584544,156.77279889350777,160.96143883818314,87.3098
130,1172,56.5,171.43303869987153,169.33871872753383,173.52735867220923,87.241
130,1173,56.5,167.24439875519616,165.1500787828585,169.33871872753383,87.2413
130,1186,85.5,171.43303869987153,169.33871872753383,173.52735867220923,87.241
130,1187,85.5,167.24439875519616,165.1500787828585,169.33871872753383,87.2413
130,1200,56.5,179.81031858922233,177.71599861688463,181.90463856156006,87.1634
130,1201,56.5,175.62167864454693,173.52735867220923,177.71599861688463,87.2216
130,1214,85.5,179.81031858922233,177.71599861688463,181.90463856156006,87.1634
130,1215,85.5,175.62167864454693,173.52735867220923,177.71599861688463,87.2216
130,1228,56.5,188.18759847857314,186.09327850623544,190.2819184509108,87.014
130,1229,56.5,183.99895853389773,181.90463856156006,186.09327850623544,87.0755
130,1242,85.5,188.18759847857314,186.09327850623544,190.2819184509108,87.014
130,1243,85.5,183.99895853389773,181.90463856156006,186.09327850623544,87.0755
130,1256,56.5,196.56487836792382,194.47055839558615,198.6591983402615,86.8926
130,1257,56.5,192.37623842324848,190.2819184509108,194.47055839558615,86.9359
130,1270,85.5,196.56487836792382,194.47055839558615,198.6591983402615,86.8926
130,1271,85.5,192.37623842324848,190.2819184509108,194.47055839558615,86.9359
130,1284,56.5,204.94215825727466,202.84783828493698,207.03647822961233,86.8226
130,1285,56.5,200.75351831259923,198.6591983402615,202.84783828493698,86.8442
130,1298,85.5,204.94215825727466,202.84783828493698,207.03647822961233,86.8226
130,1299,85.5,200.75351831259923,198.6591983402615,202.84783828493698,86.8442
130,1312,56.5,213.31943814662543,211.22511817428776,215.41375811896307,86.8122
130,1313,56.5,209.13079820195003,207.03647822961233,211.22511817428776,86.8157
130,1326,85.5,213.31943814662543,211.22511817428776,215.41375811896307,86.8122
130,1327,85.5,209.13079820195003,207.03647822961233,211.22511817428776,86.8157
130,1340,56.5,221.6967180359763,219.60239806363853,223.79103800831402,86.8054
130,1341,56.5,217.5080780913008,215.41375811896307,219.60239806363853,86.8074
130,1354,85.5,221.6967180359763,219.60239806363853,223.79103800831402,86.8054
130,1355,85.5,217.5080780913008,215.41375811896307,219.60239806363853,86.8074
130,1368,56.5,230.07399792532718,227.97967795298948,232.16831789766488,86.8051
130,1369,56.5,225.88535798065175,223.79103800831402,227.97967795298948,86.8047
130,1382,85.5,230.07399792532718,227.97967795298948,232.16831789766488,86.8051
130,1383,85.5,225.88535798065175,223.79103800831402,227.97967795298948,86.8047
130,1396,56.5,238.45127781467772,236.35695784234014,240.54559778701534,86.8254
130,1397,56.5,234.2626378700025,232.16831789766488,236.35695784234014,86.8088
130,1410,85.5,238.45127781467772,236.35695784234014,240.54559778701534,86.8254
130,1411,85.5,234.2626378700025,232.16831789766488,236.35695784234014,86.8088
130,1424,56.5,246.82855770402836,244.7342377316907,248.922877676366,86.7633
130,1425,56.5,242.639917759353,240.54559778701534,244.7342377316907,86.7448
130,1438,85.5,246.82855770402836,244.7342377316907,248.922877676366,86.7633
130,1439,85.5,242.639917759353,240.54559778701534,244.7342377316907,86.7448
130,1452,56.5,255.20583759337933,253.11151762104157,257.3001575657171,86.6816
130,1453,56.5,251.01719764870379,248.922877676366,253.11151762104157,86.7144
130,1466,85.5,255.20583759337933,253.11151762104157,257.3001575657171,86.6816
130,1467,85.5,251.01719764870379,248.922877676366,253.11151762104157,86.7144
130,1480,56.5,263.58311748273013,261.4887975103924,265.6774374550679,86.2162
130,1481,56.5,259.39447753805473,257.3001575657171,261.4887975103924,86.5738
130,1494,85.5,263.58311748273013,261.4887975103924,265.6774374550679,86.2162
130,1495,85.5,259.39447753805473,257.3001575657171,261.4887975103924,86.5738
130,1508,56.5,271.9603973720808,269.8660773997432,274.0547173444185,86.2466
130,1509,56.5,267.77175742740553,265.6774374550679,269.8660773997432,86.0377
130,1522,85.5,271.9603973720808,269.8660773997432,274.0547173444185,86.2466
130,1523,85.5,267.77175742740553,265.6774374550679,269.8660773997432,86.0377
131,413,56.5,279.05976975475494,274.8544683311885,283.2650711783214,86.3137
131,420,85.5,279.05976975475494,274.8544683311885,283.2650711783214,86.3137
131,427,56.5,287.4703726018878,283.2650711783214,291.67567402545416,89.9731
131,434,85.5,287.4703726018878,283.2650711783214,291.67567402545416,89.9731
131,441,56.5,295.88097544902075,291.67567402545416,300.0862768725874,89.7444
131,448,85.5,295.88097544902075,291.67567402545416,300.0862768725874,89.7444
131,455,56.5,304.2915782961537,300.0862768725874,308.49687971972,89.585
131,462,85.5,304.2915782961537,300.0862768725874,308.49687971972,89.585
131,469,56.5,312.70218114328645,308.49687971972,316.9074825668528,89.8338
131,476,85.5,312.70218114328645,308.49687971972,316.9074825668528,89.8338
131,483,56.5,321.1127839904192,316.9074825668528,325.3180854139856,90.2866
131,490,85.5,321.1127839904192,316.9074825668528,325.3180854139856,90.2866
131,497,56.5,329.52338683755204,325.3180854139856,333.7286882611185,90.7741
131,504,85.5,329.52338683755204,325.3180854139856,333.7286882611185,90.7741
131,511,56.5,337.933989684685,333.7286882611185,342.1392911082514,91.0611
131,518,85.5,337.933989684685,333.7286882611185,342.1392911082514,91.0611
131,525,56.5,346.3445925318178,342.1392911082514,350.54989395538416,90.5067
131,532,85.5,346.3445925318178,342.1392911082514,350.54989395538416,90.5067
131,539,56.5,354.75519537895065,350.54989395538416,358.9604968025171,82.7167
131,546,85.5,354.75519537895065,350.54989395538416,358.9604968025171,82.7167
131,553,56.5,363.16579822608355,358.9604968025171,367.37109964965,63.8342
131,560,85.5,363.16579822608355,358.9604968025171,367.37109964965,63.8342
131,567,56.5,371.57640107321635,367.37109964965,375.7817024967827,67.4691
131,574,85.5,371.57640107321635,367.37109964965,375.7817024967827,67.4691
131,581,56.5,379.9870039203493,375.7817024967827,384.1923053439159,67.77
131,588,85.5,379.9870039203493,375.7817024967827,384.1923053439159,67.77
131,595,56.5,388.3976067674822,384.1923053439159,392.6029081910485,68.5696
131,602,85.5,388.3976067674822,384.1923053439159,392.6029081910485,68.5696
131,609,56.5,396.80820961461484,392.6029081910485,401.0135110381811,72.0826
131,616,85.5,396.80820961461484,392.6029081910485,401.0135110381811,72.0826
131,623,56.5,405.2188124617476,401.0135110381811,409.4241138853141,87.3921
131,630,85.5,405.2188124617476,401.0135110381811,409.4241138853141,87.3921
131,637,56.5,420.19636299554344,409.4241138853141,430.96861210577276,47.7737
131,644,85.5,420.19636299554344,409.4241138853141,430.96861210577276,47.7737
131,651,56.5,441.8989782637361,430.96861210577276,452.8293444216995,70.6128
131,658,85.5,441.8989782637361,430.96861210577276,452.8293444216995,70.6128
131,665,56.5,464.55546280694034,452.8293444216995,476.28158119218114,71.8303
131,672,85.5,464.55546280694034,452.8293444216995,476.28158119218114,71.8303
131,679,56.5,489.3042347447057,476.28158119218114,502.32688829723025,71.7541
131,686,85.5,489.3042347447057,476.28158119218114,502.32688829723025,71.7541
131,693,56.5,516.9605587706943,502.32688829723025,531.5942292441584,71.8057
131,700,85.5,516.9605587706943,502.32688829723025,531.5942292441584,71.8057
131,707,56.5,548.0088544361854,531.5942292441584,564.4234796282125,72.3485
131,714,85.5,548.0088544361854,531.5942292441584,564.4234796282125,72.3485
131,721,56.5,582.584961967872,564.4234796282125,600.7464443075314,74.7539
131,728,85.5,582.584961967872,564.4234796282125,600.7464443075314,74.7539
131,735,56.5,621.9257651530571,600.7464443075314,643.1050859985828,76.3858
131,742,85.5,621.9257651530571,600.7464443075314,643.1050859985828,76.3858
