cell_id,cell_type,cx,cy,auxin,corners
1267,vasc,77.0,259.95677531111323,97.885,"[[79, 256.68], [75, 256.68], [75, 263.24], [79, 263.24]]"
1268,vasc,81.0,266.5166621641347,104.277,"[[83, 263.24], [79, 263.24], [79, 269.8], [83, 269.8]]"
1269,vasc,81.0,259.95677531111323,104.351,"[[83, 256.68], [79, 256.68], [79, 263.24], [83, 263.24]]"
1270,peri,85.5,266.5166621641347,99.6052,"[[88, 263.24], [83, 263.24], [83, 269.8], [88, 269.8]]"
1271,peri,85.5,259.95677531111323,99.7187,"[[88, 256.68], [83, 256.68], [83, 263.24], [88, 263.24]]"
1272,endo,91.5,266.5166621641347,89.2672,"[[95, 263.24], [88, 263.24], [88, 269.8], [95, 269.8]]"
1273,endo,91.5,259.95677531111323,89.4079,"[[95, 256.68], [88, 256.68], [88, 263.24], [95, 263.24]]"
1274,cortex,100.5,266.5166621641347,72.2913,"[[106, 263.24], [95, 263.24], [95, 269.8], [106, 269.8]]"
1275,cortex,100.5,259.95677531111323,72.6611,"[[106, 256.68], [95, 256.68], [95, 263.24], [106, 263.24]]"
1276,epidermis,111.0,266.5166621641347,102.629,"[[116, 263.24], [106, 263.24], [106, 269.8], [116, 269.8]]"
1277,epidermis,111.0,259.95677531111323,102.696,"[[116, 256.68], [106, 256.68], [106, 263.24], [116, 263.24]]"
1278,epidermis,31.0,279.6364358701778,118.225,"[[36, 276.36], [26, 276.36], [26, 282.92], [36, 282.92]]"
1279,epidermis,31.0,273.07654901715625,106.088,"[[36, 269.8], [26, 269.8], [26, 276.36], [36, 276.36]]"
1280,cortex,41.5,279.6364358701778,72.5693,"[[47, 276.36], [36, 276.36], [36, 282.92], [47, 282.92]]"
1281,cortex,41.5,273.07654901715625,71.6397,"[[47, 269.8], [36, 269.8], [36, 276.36], [47, 276.36]]"
1282,endo,50.5,279.6364358701778,88.9149,"[[54, 276.36], [47, 276.36], [47, 282.92], [54, 282.92]]"
1283,endo,50.5,273.07654901715625,88.9414,"[[54, 269.8], [47, 269.8], [47, 276.36], [54, 276.36]]"
1284,peri,56.5,279.6364358701778,99.4812,"[[59, 276.36], [54, 276.36], [54, 282.92], [59, 282.92]]"
1285,peri,56.5,273.07654901715625,99.4409,"[[59, 269.8], [54, 269.8], [54, 276.36], [59, 276.36]]"
1286,vasc,61.0,279.6364358701778,104.128,"[[63, 276.36], [59, 276.36], [59, 282.92], [63, 282.92]]"
1287,vasc,61.0,273.07654901715625,104.178,"[[63, 269.8], [59, 269.8], [59, 276.36], [63, 276.36]]"
1288,vasc,65.0,279.6364358701778,97.7564,"[[67, 276.36], [63, 276.36], [63, 282.92], [67, 282.92]]"
1289,vasc,65.0,273.07654901715625,97.7695,"[[67, 269.8], [63, 269.8], [63, 276.36], [67, 276.36]]"
1290,vasc,69.0,279.6364358701778,94.7609,"[[71, 276.36], [67, 276.36], [67, 282.92], [71, 282.92]]"
1291,vasc,69.0,273.07654901715625,94.7624,"[[71, 269.8], [67, 269.8], [67, 276.36], [71, 276.36]]"
1292,vasc,73.0,279.6364358701778,94.7609,"[[75, 276.36], [71, 276.36], [71, 282.92], [75, 282.92]]"
1293,vasc,73.0,273.07654901715625,94.7624,"[[75, 269.8], [71, 269.8], [71, 276.36], [75, 276.36]]"
1294,vasc,77.0,279.6364358701778,97.7564,"[[79, 276.36], [75, 276.36], [75, 282.92], [79, 282.92]]"
1295,vasc,77.0,273.07654901715625,97.7695,"[[79, 269.8], [75, 269.8], [75, 276.36], [79, 276.36]]"
1296,vasc,81.0,279.6364358701778,104.128,"[[83, 276.36], [79, 276.36], [79, 282.92], [83, 282.92]]"
1297,vasc,81.0,273.07654901715625,104.178,"[[83, 269.8], [79, 269.8], [79, 276.36], [83, 276.36]]"
1298,peri,85.5,279.6364358701778,99.4812,"[[88, 276.36], [83, 276.36], [83, 282.92], [88, 282.92]]"
1299,peri,85.5,273.07654901715625,99.4409,"[[88, 269.8], [83, 269.8], [83, 276.36], [88, 276.36]]"
1300,endo,91.5,279.6364358701778,88.9149,"[[95, 276.36], [88, 276.36], [88, 282.92], [95, 282.92]]"
1301,endo,91.5,273.07654901715625,88.9414,"[[95, 269.8], [88, 269.8], [88, 276.36], [95, 276.36]]"
1302,cortex,100.5,279.6364358701778,72.5693,"[[106, 276.36], [95, 276.36], [95, 282.92], [106, 282.92]]"
1303,cortex,100.5,273.07654901715625,71.6397,"[[106, 269.8], [95, 269.8], [95, 276.36], [106, 276.36]]"
1304,epidermis,111.0,279.6364358701778,118.225,"[[116, 276.36], [106, 276.36], [106, 282.92], [116, 282.92]]"
1305,epidermis,111.0,273.07654901715625,106.088,"[[116, 269.8], [106, 269.8], [106, 276.36], [116, 276.36]]"
1306,epidermis,31.0,292.75620957622084,134.545,"[[36, 289.48], [26, 289.48], [26, 296.04], [36, 296.04]]"
1307,epidermis,31.0,286.19632272319933,127.323,"[[36, 282.92], [26, 282.92], [26, 289.48], [36, 289.48]]"
1308,cortex,41.5,292.75620957622084,77.0108,"[[47, 289.48], [36, 289.48], [36, 296.04], [47, 296.04]]"
1309,cortex,41.5,286.19632272319933,74.7484,"[[47, 282.92], [36, 282.92], [36, 289.48], [47, 289.48]]"
1310,endo,50.5,292.75620957622084,89.7173,"[[54, 289.48], [47, 289.48], [47, 296.04], [54, 296.04]]"
1311,endo,50.5,286.19632272319933,89.2059,"[[54, 282.92], [47, 282.92], [47, 289.48], [54, 289.48]]"
1312,peri,56.5,292.75620957622084,99.6444,"[[59, 289.48], [54, 289.48], [54, 296.04], [59, 296.04]]"
1313,peri,56.5,286.19632272319933,99.5296,"[[59, 282.92], [54, 282.92], [54, 289.48], [59, 289.48]]"
1314,vasc,61.0,292.75620957622084,104.121,"[[63, 289.48], [59, 289.48], [59, 296.04], [63, 296.04]]"
1315,vasc,61.0,286.19632272319933,104.113,"[[63, 282.92], [59, 282.92], [59, 289.48], [63, 289.48]]"
1316,vasc,65.0,292.75620957622084,97.7382,"[[67, 289.48], [63, 289.48], [63, 296.04], [67, 296.04]]"
1317,vasc,65.0,286.19632272319933,97.7482,"[[67, 282.92], [63, 282.92], [63, 289.48], [67, 289.48]]"
1318,vasc,69.0,292.75620957622084,94.7527,"[[71, 289.48], [67, 289.48], [67, 296.04], [71, 296.04]]"
1319,vasc,69.0,286.19632272319933,94.7586,"[[71, 282.92], [67, 282.92], [67, 289.48], [71, 289.48]]"
1320,vasc,73.0,292.75620957622084,94.7527,"[[75, 289.48], [71, 289.48], [71, 296.04], [75, 296.04]]"
1321,vasc,73.0,286.19632272319933,94.7586,"[[75, 282.92], [71, 282.92], [71, 289.48], [75, 289.48]]"
1322,vasc,77.0,292.75620957622084,97.7382,"[[79, 289.48], [75, 289.48], [75, 296.04], [79, 296.04]]"
1323,vasc,77.0,286.19632272319933,97.7482,"[[79, 282.92], [75, 282.92], [75, 289.48], [79, 289.48]]"
1324,vasc,81.0,292.75620957622084,104.121,"[[83, 289.48], [79, 289.48], [79, 296.04], [83, 296.04]]"
1325,vasc,81.0,286.19632272319933,104.113,"[[83, 282.92], [79, 282.92], [79, 289.48], [83, 289.48]]"
1326,peri,85.5,292.75620957622084,99.6444,"[[88, 289.48], [83, 289.48], [83, 296.04], [88, 296.04]]"
1327,peri,85.5,286.19632272319933,99.5296,"[[88, 282.92], [83, 282.92], [83, 289.48], [88, 289.48]]"
1328,endo,91.5,292.75620957622084,89.7173,"[[95, 289.48], [88, 289.48], [88, 296.04], [95, 296.04]]"
1329,endo,91.5,286.19632272319933,89.2059,"[[95, 282.92], [88, 282.92], [88, 289.48], [95, 289.48]]"
1330,cortex,100.5,292.75620957622084,77.0108,"[[106, 289.48], [95, 289.48], [95, 296.04], [106, 296.04]]"
1331,cortex,100.5,286.19632272319933,74.7484,"[[106, 282.92], [95, 282.92], [95, 289.48], [106, 289.48]]"
1332,epidermis,111.0,292.75620957622084,134.545,"[[116, 289.48], [106, 289.48], [106, 296.04], [116, 296.04]]"
1333,epidermis,111.0,286.19632272319933,127.323,"[[116, 282.92], [106, 282.92], [106, 289.48], [116, 289.48]]"
1334,epidermis,31.0,305.875983282264,144.688,"[[36, 302.6], [26, 302.6], [26, 309.16], [36, 309.16]]"
1335,epidermis,31.0,299.31609642924235,140.226,"[[36, 296.04], [26, 296.04], [26, 302.6], [36, 302.6]]"
1336,cortex,41.5,305.875983282264,81.5326,"[[47, 302.6], [36, 302.6], [36, 309.16], [47, 309.16]]"
1337,cortex,41.5,299.31609642924235,79.2897,"[[47, 296.04], [36, 296.04], [36, 302.6], [47, 302.6]]"
1338,endo,50.5,305.875983282264,91.1297,"[[54, 302.6], [47, 302.6], [47, 309.16], [54, 309.16]]"
1339,endo,50.5,299.31609642924235,90.3751,"[[54, 296.04], [47, 296.04], [47, 302.6], [54, 302.6]]"
1340,peri,56.5,305.875983282264,100.089,"[[59, 302.6], [54, 302.6], [54, 309.16], [59, 309.16]]"
1341,peri,56.5,299.31609642924235,99.8397,"[[59, 296.04], [54, 296.04], [54, 302.6], [59, 302.6]]"
1342,vasc,61.0,305.875983282264,104.236,"[[63, 302.6], [59, 302.6], [59, 309.16], [63, 309.16]]"
1343,vasc,61.0,299.31609642924235,104.163,"[[63, 296.04], [59, 296.04], [59, 302.6], [63, 302.6]]"
1344,vasc,65.0,305.875983282264,97.7638,"[[67, 302.6], [63, 302.6], [63, 309.16], [67, 309.16]]"
1345,vasc,65.0,299.31609642924235,97.7482,"[[67, 296.04], [63, 296.04], [63, 302.6], [67, 302.6]]"
1346,vasc,69.0,305.875983282264,94.7604,"[[71, 302.6], [67, 302.6], [67, 309.16], [71, 309.16]]"
1347,vasc,69.0,299.31609642924235,94.7515,"[[71, 296.04], [67, 296.04], [67, 302.6], [71, 302.6]]"
1348,vasc,73.0,305.875983282264,94.7604,"[[75, 302.6], [71, 302.6], [71, 309.16], [75, 309.16]]"
1349,vasc,73.0,299.31609642924235,94.7515,"[[75, 296.04], [71, 296.04], [71, 302.6], [75, 302.6]]"
1350,vasc,77.0,305.875983282264,97.7638,"[[79, 302.6], [75, 302.6], [75, 309.16], [79, 309.16]]"
1351,vasc,77.0,299.31609642924235,97.7482,"[[79, 296.04], [75, 296.04], [75, 302.6], [79, 302.6]]"
1352,vasc,81.0,305.875983282264,104.236,"[[83, 302.6], [79, 302.6], [79, 309.16], [83, 309.16]]"
1353,vasc,81.0,299.31609642924235,104.163,"[[83, 296.04], [79, 296.04], [79, 302.6], [83, 302.6]]"
1354,peri,85.5,305.875983282264,100.089,"[[88, 302.6], [83, 302.6], [83, 309.16], [88, 309.16]]"
1355,peri,85.5,299.31609642924235,99.8397,"[[88, 296.04], [83, 296.04], [83, 302.6], [88, 302.6]]"
1356,endo,91.5,305.875983282264,91.1297,"[[95, 302.6], [88, 302.6], [88, 309.16], [95, 309.16]]"
1357,endo,91.5,299.31609642924235,90.3751,"[[95, 296.04], [88, 296.04], [88, 302.6], [95, 302.6]]"
1358,cortex,100.5,305.875983282264,81.5326,"[[106, 302.6], [95, 302.6], [95, 309.16], [106, 309.16]]"
1359,cortex,100.5,299.31609642924235,79.2897,"[[106, 296.04], [95, 296.04], [95, 302.6], [106, 302.6]]"
1360,epidermis,111.0,305.875983282264,144.688,"[[116, 302.6], [106, 302.6], [106, 309.16], [116, 309.16]]"
1361,epidermis,111.0,299.31609642924235,140.226,"[[116, 296.04], [106, 296.04], [106, 302.6], [116, 302.6]]"
1362,epidermis,31.0,318.9957569883072,151.278,"[[36, 315.72], [26, 315.72], [26, 322.28], [36, 322.28]]"
1363,epidermis,31.0,312.43587013528565,148.423,"[[36, 309.16], [26, 309.16], [26, 315.72], [36, 315.72]]"
1364,cortex,41.5,318.9957569883072,85.7449,"[[47, 315.72], [36, 315.72], [36, 322.28], [47, 322.28]]"
1365,cortex,41.5,312.43587013528565,83.6797,"[[47, 309.16], [36, 309.16], [36, 315.72], [47, 315.72]]"
1366,endo,50.5,318.9957569883072,92.7679,"[[54, 315.72], [47, 315.72], [47, 322.28], [54, 322.28]]"
1367,endo,50.5,312.43587013528565,91.9342,"[[54, 309.16], [47, 309.16], [47, 315.72], [54, 315.72]]"
1368,peri,56.5,318.9957569883072,100.711,"[[59, 315.72], [54, 315.72], [54, 322.28], [59, 322.28]]"
1369,peri,56.5,312.43587013528565,100.383,"[[59, 309.16], [54, 309.16], [54, 315.72], [59, 315.72]]"
1370,vasc,61.0,318.9957569883072,104.447,"[[63, 315.72], [59, 315.72], [59, 322.28], [63, 322.28]]"
1371,vasc,61.0,312.43587013528565,104.33,"[[63, 309.16], [59, 309.16], [59, 315.72], [63, 315.72]]"
1372,vasc,65.0,318.9957569883072,97.8259,"[[67, 315.72], [63, 315.72], [63, 322.28], [67, 322.28]]"
1373,vasc,65.0,312.43587013528565,97.7915,"[[67, 309.16], [63, 309.16], [63, 315.72], [67, 315.72]]"
1374,vasc,69.0,318.9957569883072,94.775,"[[71, 315.72], [67, 315.72], [67, 322.28], [71, 322.28]]"
1375,vasc,69.0,312.43587013528565,94.7628,"[[71, 309.16], [67, 309.16], [67, 315.72], [71, 315.72]]"
1376,vasc,73.0,318.9957569883072,94.775,"[[75, 315.72], [71, 315.72], [71, 322.28], [75, 322.28]]"
1377,vasc,73.0,312.43587013528565,94.7628,"[[75, 309.16], [71, 309.16], [71, 315.72], [75, 315.72]]"
1378,vasc,77.0,318.9957569883072,97.8259,"[[79, 315.72], [75, 315.72], [75, 322.28], [79, 322.28]]"
1379,vasc,77.0,312.43587013528565,97.7915,"[[79, 309.16], [75, 309.16], [75, 315.72], [79, 315.72]]"
1380,vasc,81.0,318.9957569883072,104.447,"[[83, 315.72], [79, 315.72], [79, 322.28], [83, 322.28]]"
1381,vasc,81.0,312.43587013528565,104.33,"[[83, 309.16], [79, 309.16], [79, 315.72], [83, 315.72]]"
1382,peri,85.5,318.9957569883072,100.711,"[[88, 315.72], [83, 315.72], [83, 322.28], [88, 322.28]]"
1383,peri,85.5,312.43587013528565,100.383,"[[88, 309.16], [83, 309.16], [83, 315.72], [88, 315.72]]"
1384,endo,91.5,318.9957569883072,92.7679,"[[95, 315.72], [88, 315.72], [88, 322.28], [95, 322.28]]"
1385,endo,91.5,312.43587013528565,91.9342,"[[95, 309.16], [88, 309.16], [88, 315.72], [95, 315.72]]"
1386,cortex,100.5,318.9957569883072,85.7449,"[[106, 315.72], [95, 315.72], [95, 322.28], [106, 322.28]]"
1387,cortex,100.5,312.43587013528565,83.6797,"[[106, 309.16], [95, 309.16], [95, 315.72], [106, 315.72]]"
1388,epidermis,111.0,318.9957569883072,151.278,"[[116, 315.72], [106, 315.72], [106, 322.28], [116, 322.28]]"
1389,epidermis,111.0,312.43587013528565,148.423,"[[116, 309.16], [106, 309.16], [106, 315.72], [116, 315.72]]"
1390,epidermis,31.0,332.1155306943499,155.783,"[[36, 328.84], [26, 328.84], [26, 335.4], [36, 335.4]]"
1391,epidermis,31.0,325.5556438413287,153.598,"[[36, 322.28], [26, 322.28], [26, 328.84], [36, 328.84]]"
1392,cortex,41.5,332.1155306943499,89.556,"[[47, 328.84], [36, 328.84], [36, 335.4], [47, 335.4]]"
1393,cortex,41.5,325.5556438413287,87.6751,"[[47, 322.28], [36, 322.28], [36, 328.84], [47, 328.84]]"
1394,endo,50.5,332.1155306943499,94.481,"[[54, 328.84], [47, 328.84], [47, 335.4], [54, 335.4]]"
1395,endo,50.5,325.5556438413287,93.6116,"[[54, 322.28], [47, 322.28], [47, 328.84], [54, 328.84]]"
1396,peri,56.5,332.1155306943499,101.443,"[[59, 328.84], [54, 328.84], [54, 335.4], [59, 335.4]]"
1397,peri,56.5,325.5556438413287,101.061,"[[59, 322.28], [54, 322.28], [54, 328.84], [59, 328.84]]"
1398,vasc,61.0,332.1155306943499,104.731,"[[63, 328.84], [59, 328.84], [59, 335.4], [63, 335.4]]"
1399,vasc,61.0,325.5556438413287,104.575,"[[63, 322.28], [59, 322.28], [59, 328.84], [63, 328.84]]"
1400,vasc,65.0,332.1155306943499,97.9255,"[[67, 328.84], [63, 328.84], [63, 335.4], [67, 335.4]]"
1401,vasc,65.0,325.5556438413287,97.8634,"[[67, 322.28], [63, 322.28], [63, 328.84], [67, 328.84]]"
1402,vasc,69.0,332.1155306943499,94.8135,"[[71, 328.84], [67, 328.84], [67, 335.4], [71, 335.4]]"
1403,vasc,69.0,325.5556438413287,94.7887,"[[71, 322.28], [67, 322.28], [67, 328.84], [71, 328.84]]"
1404,vasc,73.0,332.1155306943499,94.8135,"[[75, 328.84], [71, 328.84], [71, 335.4], [75, 335.4]]"
1405,vasc,73.0,325.5556438413287,94.7887,"[[75, 322.28], [71, 322.28], [71, 328.84], [75, 328.84]]"
1406,vasc,77.0,332.1155306943499,97.9255,"[[79, 328.84], [75, 328.84], [75, 335.4], [79, 335.4]]"
1407,vasc,77.0,325.5556438413287,97.8634,"[[79, 322.28], [75, 322.28], [75, 328.84], [79, 328.84]]"
1408,vasc,81.0,332.1155306943499,104.731,"[[83, 328.84], [79, 328.84], [79, 335.4], [83, 335.4]]"
1409,vasc,81.0,325.5556438413287,104.575,"[[83, 322.28], [79, 322.28], [79, 328.84], [83, 328.84]]"
1410,peri,85.5,332.1155306943499,101.443,"[[88, 328.84], [83, 328.84], [83, 335.4], [88, 335.4]]"
1411,peri,85.5,325.5556438413287,101.061,"[[88, 322.28], [83, 322.28], [83, 328.84], [88, 328.84]]"
1412,endo,91.5,332.1155306943499,94.481,"[[95, 328.84], [88, 328.84], [88, 335.4], [95, 335.4]]"
1413,endo,91.5,325.5556438413287,93.6116,"[[95, 322.28], [88, 322.28], [88, 328.84], [95, 328.84]]"
1414,cortex,100.5,332.1155306943499,89.556,"[[106, 328.84], [95, 328.84], [95, 335.4], [106, 335.4]]"
1415,cortex,100.5,325.5556438413287,87.6751,"[[106, 322.28], [95, 322.28], [95, 328.84], [106, 328.84]]"
1416,epidermis,111.0,332.1155306943499,155.783,"[[116, 328.84], [106, 328.84], [106, 335.4], [116, 335.4]]"
1417,epidermis,111.0,325.5556438413287,153.598,"[[116, 322.28], [106, 322.28], [106, 328.84], [116, 328.84]]"
1418,epidermis,31.0,345.2353044003927,159.407,"[[36, 341.96], [26, 341.96], [26, 348.52], [36, 348.52]]"
1419,epidermis,31.0,338.67541754737124,157.595,"[[36, 335.4], [26, 335.4], [26, 341.96], [36, 341.96]]"
1420,cortex,41.5,345.2353044003927,93.2995,"[[47, 341.96], [36, 341.96], [36, 348.52], [47, 348.52]]"
1421,cortex,41.5,338.67541754737124,91.4201,"[[47, 335.4], [36, 335.4], [36, 341.96], [47, 341.96]]"
1422,endo,50.5,345.2353044003927,96.3596,"[[54, 341.96], [47, 341.96], [47, 348.52], [54, 348.52]]"
1423,endo,50.5,338.67541754737124,95.3882,"[[54, 335.4], [47, 335.4], [47, 341.96], [54, 341.96]]"
1424,peri,56.5,345.2353044003927,102.33,"[[59, 341.96], [54, 341.96], [54, 348.52], [59, 348.52]]"
1425,peri,56.5,338.67541754737124,101.858,"[[59, 335.4], [54, 335.4], [54, 341.96], [59, 341.96]]"
1426,vasc,61.0,345.2353044003927,105.133,"[[63, 341.96], [59, 341.96], [59, 348.52], [63, 348.52]]"
1427,vasc,61.0,338.67541754737124,104.91,"[[63, 335.4], [59, 335.4], [59, 341.96], [63, 341.96]]"
1428,vasc,65.0,345.2353044003927,98.0955,"[[67, 341.96], [63, 341.96], [63, 348.52], [67, 348.52]]"
1429,vasc,65.0,338.67541754737124,97.993,"[[67, 335.4], [63, 335.4], [63, 341.96], [67, 341.96]]"
1430,vasc,69.0,345.2353044003927,94.9024,"[[71, 341.96], [67, 341.96], [67, 348.52], [71, 348.52]]"
1431,vasc,69.0,338.67541754737124,94.8449,"[[71, 335.4], [67, 335.4], [67, 341.96], [71, 341.96]]"
1432,vasc,73.0,345.2353044003927,94.9024,"[[75, 341.96], [71, 341.96], [71, 348.52], [75, 348.52]]"
1433,vasc,73.0,338.67541754737124,94.8449,"[[75, 335.4], [71, 335.4], [71, 341.96], [75, 341.96]]"
1434,vasc,77.0,345.2353044003927,98.0955,"[[79, 341.96], [75, 341.96], [75, 348.52], [79, 348.52]]"
1435,vasc,77.0,338.67541754737124,97.993,"[[79, 335.4], [75, 335.4], [75, 341.96], [79, 341.96]]"
1436,vasc,81.0,345.2353044003927,105.133,"[[83, 341.96], [79, 341.96], [79, 348.52], [83, 348.52]]"
1437,vasc,81.0,338.67541754737124,104.91,"[[83, 335.4], [79, 335.4], [79, 341.96], [83, 341.96]]"
1438,peri,85.5,345.2353044003927,102.33,"[[88, 341.96], [83, 341.96], [83, 348.52], [88, 348.52]]"
1439,peri,85.5,338.67541754737124,101.858,"[[88, 335.4], [83, 335.4], [83, 341.96], [88, 341.96]]"
1440,endo,91.5,345.2353044003927,96.3596,"[[95, 341.96], [88, 341.96], [88, 348.52], [95, 348.52]]"
1441,endo,91.5,338.67541754737124,95.3882,"[[95, 335.4], [88, 335.4], [88, 341.96], [95, 341.96]]"
1442,cortex,100.5,345.2353044003927,93.2995,"[[106, 341.96], [95, 341.96], [95, 348.52], [106, 348.52]]"
1443,cortex,100.5,338.67541754737124,91.4201,"[[106, 335.4], [95, 335.4], [95, 341.96], [106, 341.96]]"
1444,epidermis,111.0,345.2353044003927,159.407,"[[116, 341.96], [106, 341.96], [106, 348.52], [116, 348.52]]"
1445,epidermis,111.0,338.67541754737124,157.595,"[[116, 335.4], [106, 335.4], [106, 341.96], [116, 341.96]]"
1446,epidermis,31.0,358.3550781064361,164.164,"[[36, 355.08], [26, 355.08], [26, 361.64], [36, 361.64]]"
1447,epidermis,31.0,351.7951912534144,161.508,"[[36, 348.52], [26, 348.52], [26, 355.08], [36, 355.08]]"
1448,cortex,41.5,358.3550781064361,97.7161,"[[47, 355.08], [36, 355.08], [36, 361.64], [47, 361.64]]"
1449,cortex,41.5,351.7951912534144,95.3315,"[[47, 348.52], [36, 348.52], [36, 355.08], [47, 355.08]]"
1450,endo,50.5,358.3550781064361,98.9633,"[[54, 355.08], [47, 355.08], [47, 361.64], [54, 361.64]]"
1451,endo,50.5,351.7951912534144,97.4895,"[[54, 348.52], [47, 348.52], [47, 355.08], [54, 355.08]]"
1452,peri,56.5,358.3550781064361,103.86,"[[59, 355.08], [54, 355.08], [54, 361.64], [59, 361.64]]"
1453,peri,56.5,351.7951912534144,102.939,"[[59, 348.52], [54, 348.52], [54, 355.08], [59, 355.08]]"
1454,vasc,61.0,358.3550781064361,106.08,"[[63, 355.08], [59, 355.08], [59, 361.64], [63, 361.64]]"
1455,vasc,61.0,351.7951912534144,105.466,"[[63, 348.52], [59, 348.52], [59, 355.08], [63, 355.08]]"
1456,vasc,65.0,358.3550781064361,98.7213,"[[67, 355.08], [63, 355.08], [63, 361.64], [67, 361.64]]"
1457,vasc,65.0,351.7951912534144,98.2891,"[[67, 348.52], [63, 348.52], [63, 355.08], [67, 355.08]]"
1458,vasc,69.0,358.3550781064361,95.3944,"[[71, 355.08], [67, 355.08], [67, 361.64], [71, 361.64]]"
1459,vasc,69.0,351.7951912534144,95.0402,"[[71, 348.52], [67, 348.52], [67, 355.08], [71, 355.08]]"
1460,vasc,73.0,358.3550781064361,95.3944,"[[75, 355.08], [71, 355.08], [71, 361.64], [75, 361.64]]"
1461,vasc,73.0,351.7951912534144,95.0402,"[[75, 348.52], [71, 348.52], [71, 355.08], [75, 355.08]]"
1462,vasc,77.0,358.3550781064361,98.7213,"[[79, 355.08], [75, 355.08], [75, 361.64], [79, 361.64]]"
1463,vasc,77.0,351.7951912534144,98.2891,"[[79, 348.52], [75, 348.52], [75, 355.08], [79, 355.08]]"
1464,vasc,81.0,358.3550781064361,106.08,"[[83, 355.08], [79, 355.08], [79, 361.64], [83, 361.64]]"
1465,vasc,81.0,351.7951912534144,105.466,"[[83, 348.52], [79, 348.52], [79, 355.08], [83, 355.08]]"
1466,peri,85.5,358.3550781064361,103.86,"[[88, 355.08], [83, 355.08], [83, 361.64], [88, 361.64]]"
1467,peri,85.5,351.7951912534144,102.939,"[[88, 348.52], [83, 348.52], [83, 355.08], [88, 355.08]]"
1468,endo,91.5,358.3550781064361,98.9633,"[[95, 355.08], [88, 355.08], [88, 361.64], [95, 361.64]]"
1469,endo,91.5,351.7951912534144,97.4895,"[[95, 348.52], [88, 348.52], [88, 355.08], [95, 355.08]]"
1470,cortex,100.5,358.3550781064361,97.7161,"[[106, 355.08], [95, 355.08], [95, 361.64], [106, 361.64]]"
1471,cortex,100.5,351.7951912534144,95.3315,"[[106, 348.52], [95, 348.52], [95, 355.08], [106, 355.08]]"
1472,epidermis,111.0,358.3550781064361,164.164,"[[116, 355.08], [106, 355.08], [106, 361.64], [116, 361.64]]"
1473,epidermis,111.0,351.7951912534144,161.508,"[[116, 348.52], [106, 348.52], [106, 355.08], [116, 355.08]]"
1474,epidermis,31.0,371.4748518124792,173.44,"[[36, 368.19], [26, 368.19], [26, 374.75], [36, 374.75]]"
1475,epidermis,31.0,364.9149649594576,168.153,"[[36, 361.64], [26, 361.64], [26, 368.19], [36, 368.19]]"
1476,cortex,41.5,371.4748518124792,105.504,"[[47, 368.19], [36, 368.19], [36, 374.75], [47, 374.75]]"
1477,cortex,41.5,364.9149649594576,100.878,"[[47, 361.64], [36, 361.64], [36, 368.19], [47, 368.19]]"
1478,endo,50.5,371.4748518124792,105.052,"[[54, 368.19], [47, 368.19], [47, 374.75], [54, 374.75]]"
1479,endo,50.5,364.9149649594576,101.218,"[[54, 361.64], [47, 361.64], [47, 368.19], [54, 368.19]]"
1480,peri,56.5,371.4748518124792,108.731,"[[59, 368.19], [54, 368.19], [54, 374.75], [59, 374.75]]"
1481,peri,56.5,364.9149649594576,105.51,"[[59, 361.64], [54, 361.64], [54, 368.19], [59, 368.19]]"
1482,vasc,61.0,371.4748518124792,110.155,"[[63, 368.19], [59, 368.19], [59, 374.75], [63, 374.75]]"
1483,vasc,61.0,364.9149649594576,107.363,"[[63, 361.64], [59, 361.64], [59, 368.19], [63, 368.19]]"
1484,vasc,65.0,371.4748518124792,102.202,"[[67, 368.19], [63, 368.19], [63, 374.75], [67, 374.75]]"
1485,vasc,65.0,364.9149649594576,99.7519,"[[67, 361.64], [63, 361.64], [63, 368.19], [67, 368.19]]"
1486,vasc,69.0,371.4748518124792,98.6041,"[[71, 368.19], [67, 368.19], [67, 374.75], [71, 374.75]]"
1487,vasc,69.0,364.9149649594576,96.3183,"[[71, 361.64], [67, 361.64], [67, 368.19], [71, 368.19]]"
1488,vasc,73.0,371.4748518124792,98.6041,"[[75, 368.19], [71, 368.19], [71, 374.75], [75, 374.75]]"
1489,vasc,73.0,364.9149649594576,96.3183,"[[75, 361.64], [71, 361.64], [71, 368.19], [75, 368.19]]"
1490,vasc,77.0,371.4748518124792,102.202,"[[79, 368.19], [75, 368.19], [75, 374.75], [79, 374.75]]"
1491,vasc,77.0,364.9149649594576,99.7519,"[[79, 361.64], [75, 361.64], [75, 368.19], [79, 368.19]]"
1492,vasc,81.0,371.4748518124792,110.155,"[[83, 368.19], [79, 368.19], [79, 374.75], [83, 374.75]]"
1493,vasc,81.0,364.9149649594576,107.363,"[[83, 361.64], [79, 361.64], [79, 368.19], [83, 368.19]]"
1494,peri,85.5,371.4748518124792,108.731,"[[88, 368.19], [83, 368.19], [83, 374.75], [88, 374.75]]"
1495,peri,85.5,364.9149649594576,105.51,"[[88, 361.64], [83, 361.64], [83, 368.19], [88, 368.19]]"
1496,endo,91.5,371.4748518124792,105.052,"[[95, 368.19], [88, 368.19], [88, 374.75], [95, 374.75]]"
1497,endo,91.5,364.9149649594576,101.218,"[[95, 361.64], [88, 361.64], [88, 368.19], [95, 368.19]]"
