cell_id,cell_type,cell_zone,pin_wa,pin_wb,pin_wl,pin_wm
396,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
397,cortex,transition,1.0,0.0,1.0,1.0
398,endo,transition,1.0,0.0,1.0,1.0
399,peri,transition,1.0,0.0,1.0,1.0
400,vasc,transition,1.0,0.0,1.0,1.0
401,vasc,transition,1.0,0.0,1.0,1.0
402,vasc,transition,1.0,0.0,1.0,1.0
403,vasc,transition,1.0,0.0,1.0,1.0
404,vasc,transition,1.0,0.0,1.0,1.0
405,vasc,transition,1.0,0.0,1.0,1.0
406,peri,transition,1.0,0.0,1.0,1.0
407,endo,transition,1.0,0.0,1.0,1.0
408,cortex,transition,1.0,0.0,1.0,1.0
409,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
410,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
411,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
412,endo,transition,1.0,0.31034482758620696,0.9310344827586207,0.7586206896551725
413,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
414,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
415,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
416,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
417,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
418,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
419,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
420,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
421,endo,transition,1.0,0.31034482758620696,0.9310344827586207,0.7586206896551725
422,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
423,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
424,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
425,cortex,transition,1.0,0.0,1.0,1.0
426,endo,transition,1.0,0.0,1.0,1.0
427,peri,transition,1.0,0.0,1.0,1.0
428,vasc,transition,1.0,0.0,1.0,1.0
429,vasc,transition,1.0,0.0,1.0,1.0
430,vasc,transition,1.0,0.0,1.0,1.0
431,vasc,transition,1.0,0.0,1.0,1.0
432,vasc,transition,1.0,0.0,1.0,1.0
433,vasc,transition,1.0,0.0,1.0,1.0
434,peri,transition,1.0,0.0,1.0,1.0
435,endo,transition,1.0,0.0,1.0,1.0
436,cortex,transition,1.0,0.0,1.0,1.0
437,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
438,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
439,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
440,endo,transition,1.0,0.31034482758620696,0.9310344827586207,0.7586206896551725
441,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
442,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
443,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
444,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
445,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
446,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
447,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
448,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
449,endo,transition,1.0,0.31034482758620696,0.9310344827586207,0.7586206896551725
450,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
451,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
452,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
453,cortex,transition,1.0,0.0,1.0,1.0
454,endo,transition,1.0,0.0,1.0,1.0
455,peri,transition,1.0,0.0,1.0,1.0
456,vasc,transition,1.0,0.0,1.0,1.0
457,vasc,transition,1.0,0.0,1.0,1.0
458,vasc,transition,1.0,0.0,1.0,1.0
459,vasc,transition,1.0,0.0,1.0,1.0
460,vasc,transition,1.0,0.0,1.0,1.0
461,vasc,transition,1.0,0.0,1.0,1.0
462,peri,transition,1.0,0.0,1.0,1.0
463,endo,transition,1.0,0.0,1.0,1.0
464,cortex,transition,1.0,0.0,1.0,1.0
465,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
466,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
467,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
468,endo,transition,1.0,0.31034482758620696,0.9310344827586207,0.7586206896551725
469,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
470,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
471,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
472,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
473,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
474,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
475,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
476,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
477,endo,transition,1.0,0.31034482758620696,0.9310344827586207,0.7586206896551725
478,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
479,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
480,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
481,cortex,transition,1.0,0.0,1.0,1.0
482,endo,transition,1.0,0.0,1.0,1.0
483,peri,transition,1.0,0.0,1.0,1.0
484,vasc,transition,1.0,0.0,1.0,1.0
485,vasc,transition,1.0,0.0,1.0,1.0
486,vasc,transition,1.0,0.0,1.0,1.0
487,vasc,transition,1.0,0.0,1.0,1.0
488,vasc,transition,1.0,0.0,1.0,1.0
489,vasc,transition,1.0,0.0,1.0,1.0
490,peri,transition,1.0,0.0,1.0,1.0
491,endo,transition,1.0,0.0,1.0,1.0
492,cortex,transition,1.0,0.0,1.0,1.0
493,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
494,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
495,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
496,endo,transition,1.0,0.31034482758620696,0.9310344827586207,0.7586206896551725
497,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
498,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
499,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
500,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
501,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
502,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
503,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
504,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
505,endo,transition,1.0,0.31034482758620696,0.9310344827586207,0.7586206896551725
506,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
507,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
508,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
509,cortex,transition,1.0,0.0,1.0,1.0
510,endo,transition,1.0,0.0,1.0,1.0
511,peri,transition,1.0,0.0,1.0,1.0
512,vasc,transition,1.0,0.0,1.0,1.0
513,vasc,transition,1.0,0.0,1.0,1.0
514,vasc,transition,1.0,0.0,1.0,1.0
515,vasc,transition,1.0,0.0,1.0,1.0
516,vasc,transition,1.0,0.0,1.0,1.0
517,vasc,transition,1.0,0.0,1.0,1.0
518,peri,transition,1.0,0.0,1.0,1.0
519,endo,transition,1.0,0.0,1.0,1.0
520,cortex,transition,1.0,0.0,1.0,1.0
521,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
522,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
523,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
524,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
525,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
526,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
527,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
528,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
529,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
530,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
531,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
532,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
533,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
534,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
535,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
536,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
537,cortex,transition,1.0,0.0,1.0,1.0
538,endo,transition,1.0,0.0,1.0,1.0
539,peri,transition,1.0,0.0,1.0,1.0
540,vasc,transition,1.0,0.0,1.0,1.0
541,vasc,transition,1.0,0.0,1.0,1.0
542,vasc,transition,1.0,0.0,1.0,1.0
543,vasc,transition,1.0,0.0,1.0,1.0
544,vasc,transition,1.0,0.0,1.0,1.0
545,vasc,transition,1.0,0.0,1.0,1.0
546,peri,transition,1.0,0.0,1.0,1.0
547,endo,transition,1.0,0.0,1.0,1.0
548,cortex,transition,1.0,0.0,1.0,1.0
549,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
550,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
551,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
552,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
553,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
554,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
555,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
556,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
557,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
558,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
559,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
560,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
561,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
562,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
563,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
564,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
565,cortex,transition,1.0,0.0,1.0,1.0
566,endo,transition,1.0,0.0,1.0,1.0
567,peri,transition,1.0,0.0,1.0,1.0
568,vasc,transition,1.0,0.0,1.0,1.0
569,vasc,transition,1.0,0.0,1.0,1.0
570,vasc,transition,1.0,0.0,1.0,1.0
571,vasc,transition,1.0,0.0,1.0,1.0
572,vasc,transition,1.0,0.0,1.0,1.0
573,vasc,transition,1.0,0.0,1.0,1.0
574,peri,transition,1.0,0.0,1.0,1.0
575,endo,transition,1.0,0.0,1.0,1.0
576,cortex,transition,1.0,0.0,1.0,1.0
577,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
578,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
579,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
580,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
581,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
582,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
583,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
584,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
585,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
586,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
587,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
588,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
589,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
590,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
591,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
592,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
593,cortex,transition,1.0,0.0,1.0,1.0
594,endo,transition,1.0,0.0,1.0,1.0
595,peri,transition,1.0,0.0,1.0,1.0
596,vasc,transition,1.0,0.0,1.0,1.0
597,vasc,transition,1.0,0.0,1.0,1.0
598,vasc,transition,1.0,0.0,1.0,1.0
599,vasc,transition,1.0,0.0,1.0,1.0
600,vasc,transition,1.0,0.0,1.0,1.0
601,vasc,transition,1.0,0.0,1.0,1.0
602,peri,transition,1.0,0.0,1.0,1.0
603,endo,transition,1.0,0.0,1.0,1.0
604,cortex,transition,1.0,0.0,1.0,1.0
605,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
606,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
607,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
608,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
609,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
610,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
611,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
612,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
613,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
614,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
615,vasc,transition,1.0,0.04761904761904745,0.9761904761904762,0.9761904761904762
616,peri,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
617,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
618,cortex,transition,1.0,0.09090909090909094,1.0,0.9090909090909091
619,epidermis,transition,0.16666666666666674,1.0,0.9166666666666666,0.9166666666666666
620,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
621,cortex,transition,1.0,0.0,1.0,1.0
622,endo,transition,1.0,0.0,1.0,1.0
623,peri,transition,1.0,0.0,1.0,1.0
624,vasc,transition,1.0,0.0,1.0,1.0
625,vasc,transition,1.0,0.0,1.0,1.0
626,vasc,transition,1.0,0.0,1.0,1.0
627,vasc,transition,1.0,0.0,1.0,1.0
628,vasc,transition,1.0,0.0,1.0,1.0
629,vasc,transition,1.0,0.0,1.0,1.0
630,peri,transition,1.0,0.0,1.0,1.0
631,endo,transition,1.0,0.0,1.0,1.0
632,cortex,transition,1.0,0.0,1.0,1.0
633,epidermis,transition,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
634,epidermis,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
635,cortex,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
636,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
637,peri,transition,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
638,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
639,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
640,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
641,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
642,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
643,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
644,peri,transition,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
645,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
646,cortex,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
647,epidermis,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
648,epidermis,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
649,cortex,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
650,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
651,peri,transition,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
652,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
653,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
654,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
655,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
656,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
657,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
658,peri,transition,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
659,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
660,cortex,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
661,epidermis,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
662,epidermis,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
663,cortex,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
664,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
665,peri,transition,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
666,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
667,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
668,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
669,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
670,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
671,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
672,peri,transition,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
673,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
674,cortex,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
675,epidermis,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
676,epidermis,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
677,cortex,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
678,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
679,peri,transition,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
680,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
681,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
682,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
683,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
684,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
685,vasc,transition,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
686,peri,transition,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
687,endo,transition,1.0,0.2592592592592593,1.0,0.7407407407407407
688,cortex,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
689,epidermis,transition,0.09090909090909094,1.0,1.0,0.9090909090909091
690,epidermis,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
691,cortex,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
692,endo,elongation,1.0,0.2592592592592593,1.0,0.7407407407407407
693,peri,elongation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
694,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
695,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
696,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
697,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
698,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
699,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
700,peri,elongation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
701,endo,elongation,1.0,0.2592592592592593,1.0,0.7407407407407407
702,cortex,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
703,epidermis,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
704,epidermis,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
705,cortex,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
706,endo,elongation,1.0,0.2592592592592593,1.0,0.7407407407407407
707,peri,elongation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
708,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
709,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
710,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
711,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
712,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
713,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
714,peri,elongation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
715,endo,elongation,1.0,0.2592592592592593,1.0,0.7407407407407407
716,cortex,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
717,epidermis,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
718,epidermis,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
719,cortex,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
720,endo,elongation,1.0,0.2592592592592593,1.0,0.7407407407407407
721,peri,elongation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
722,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
723,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
724,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
725,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
726,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
727,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
728,peri,elongation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
729,endo,elongation,1.0,0.2592592592592593,1.0,0.7407407407407407
730,cortex,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
731,epidermis,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
732,epidermis,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
733,cortex,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
734,endo,elongation,1.0,0.2592592592592593,1.0,0.7407407407407407
735,peri,elongation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
736,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
737,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
738,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
739,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
740,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
741,vasc,elongation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
742,peri,elongation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
743,endo,elongation,1.0,0.2592592592592593,1.0,0.7407407407407407
744,cortex,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
745,epidermis,elongation,0.09090909090909094,1.0,1.0,0.9090909090909091
746,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
747,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
748,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
749,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
750,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
751,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
752,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
753,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
754,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
755,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
756,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
757,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
758,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
759,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
760,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
761,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
762,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
763,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
764,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
765,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
766,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
767,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
768,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
769,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
770,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
771,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
772,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
773,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
774,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
775,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
776,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
777,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
778,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
779,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
780,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
781,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
782,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
783,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
784,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
785,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
786,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
787,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
788,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
789,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
790,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
791,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
792,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
793,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
794,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
795,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
