cell,corners,centroid,auxin
219,"[[106, 146], [106, 151], [114, 151], [114, 146]]","[110.0, 148.5]",125.511
220,"[[21, 147], [21, 150], [24, 150], [24, 147]]","[22.5, 148.5]",313.609
221,"[[116, 147], [116, 150], [119, 150], [119, 147]]","[117.5, 148.5]",313.609
236,"[[21, 152], [21, 155], [24, 155], [24, 152]]","[22.5, 153.5]",316.747
237,"[[116, 152], [116, 155], [119, 155], [119, 152]]","[117.5, 153.5]",316.747
222,"[[26, 153], [26, 157], [34, 157], [34, 153]]","[30.0, 155.0]",113.298
223,"[[36, 153], [36, 157], [45, 157], [45, 153]]","[40.5, 155.0]",82.0512
224,"[[47, 153], [47, 157], [52, 157], [52, 153]]","[49.5, 155.0]",44.8797
225,"[[54, 153], [54, 157], [57, 157], [57, 153]]","[55.5, 155.0]",121.835
226,"[[59, 153], [59, 157], [61, 157], [61, 153]]","[60.0, 155.0]",112.349
227,"[[63, 153], [63, 157], [65, 157], [65, 153]]","[64.0, 155.0]",94.3828
228,"[[67, 153], [67, 157], [69, 157], [69, 153]]","[68.0, 155.0]",85.8981
229,"[[71, 153], [71, 157], [73, 157], [73, 153]]","[72.0, 155.0]",85.8981
230,"[[75, 153], [75, 157], [77, 157], [77, 153]]","[76.0, 155.0]",94.3828
231,"[[79, 153], [79, 157], [81, 157], [81, 153]]","[80.0, 155.0]",112.349
232,"[[83, 153], [83, 157], [86, 157], [86, 153]]","[84.5, 155.0]",121.835
233,"[[88, 153], [88, 157], [93, 157], [93, 153]]","[90.5, 155.0]",44.8797
234,"[[95, 153], [95, 157], [104, 157], [104, 153]]","[99.5, 155.0]",82.0512
235,"[[106, 153], [106, 157], [114, 157], [114, 153]]","[110.0, 155.0]",113.298
252,"[[21, 157], [21, 160], [24, 160], [24, 157]]","[22.5, 158.5]",312.392
253,"[[116, 157], [116, 160], [119, 160], [119, 157]]","[117.5, 158.5]",312.392
238,"[[26, 159], [26, 163], [34, 163], [34, 159]]","[30.0, 161.0]",104.924
239,"[[36, 159], [36, 163], [45, 163], [45, 159]]","[40.5, 161.0]",77.8802
240,"[[47, 159], [47, 163], [52, 163], [52, 159]]","[49.5, 161.0]",43.1863
241,"[[54, 159], [54, 163], [57, 163], [57, 159]]","[55.5, 161.0]",113.112
242,"[[59, 159], [59, 163], [61, 163], [61, 159]]","[60.0, 161.0]",104.209
243,"[[63, 159], [63, 163], [65, 163], [65, 159]]","[64.0, 161.0]",87.6386
244,"[[67, 159], [67, 163], [69, 163], [69, 159]]","[68.0, 161.0]",79.9075
245,"[[71, 159], [71, 163], [73, 163], [73, 159]]","[72.0, 161.0]",79.9075
246,"[[75, 159], [75, 163], [77, 163], [77, 159]]","[76.0, 161.0]",87.6386
247,"[[79, 159], [79, 163], [81, 163], [81, 159]]","[80.0, 161.0]",104.209
248,"[[83, 159], [83, 163], [86, 163], [86, 159]]","[84.5, 161.0]",113.112
249,"[[88, 159], [88, 163], [93, 163], [93, 159]]","[90.5, 161.0]",43.1863
250,"[[95, 159], [95, 163], [104, 163], [104, 159]]","[99.5, 161.0]",77.8802
251,"[[106, 159], [106, 163], [114, 163], [114, 159]]","[110.0, 161.0]",104.924
254,"[[21, 162], [21, 170], [24, 170], [24, 162]]","[22.5, 166.0]",314.469
269,"[[116, 162], [116, 170], [119, 170], [119, 162]]","[117.5, 166.0]",314.469
255,"[[26, 165], [26, 169], [34, 169], [34, 165]]","[30.0, 167.0]",100.687
256,"[[36, 165], [36, 169], [45, 169], [45, 165]]","[40.5, 167.0]",74.8833
257,"[[47, 165], [47, 169], [52, 169], [52, 165]]","[49.5, 167.0]",41.7206
258,"[[54, 165], [54, 169], [57, 169], [57, 165]]","[55.5, 167.0]",109.123
